,actual_label,prediction_label
88992,POLITICS,POLITICS
135753,CRIME,POLITICS
30603,COMEDY,POLITICS
114656,COMEDY,POLITICS
147312,PARENTING,POLITICS
173363,MONEY,POLITICS
31669,THE WORLDPOST,ENTERTAINMENT
6803,ENTERTAINMENT,ENTERTAINMENT
74848,STYLE,STYLE & BEAUTY
29485,WEIRD NEWS,POLITICS
146955,TRAVEL,POLITICS
51462,POLITICS,POLITICS
52964,POLITICS,POLITICS
79973,COMEDY,POLITICS
2828,POLITICS,POLITICS
181045,STYLE & BEAUTY,STYLE & BEAUTY
51377,THE WORLDPOST,ENTERTAINMENT
57135,BLACK VOICES,POLITICS
186758,DIVORCE,WELLNESS
171304,WELLNESS,POLITICS
33532,ENTERTAINMENT,ENTERTAINMENT
134929,WELLNESS,WELLNESS
20918,POLITICS,POLITICS
14399,PARENTS,POLITICS
33217,HEALTHY LIVING,POLITICS
194229,WELLNESS,WELLNESS
76236,POLITICS,POLITICS
15600,POLITICS,POLITICS
47148,ENTERTAINMENT,POLITICS
187145,TRAVEL,TRAVEL
177978,TRAVEL,TRAVEL
17921,SPORTS,ENTERTAINMENT
85328,THE WORLDPOST,TRAVEL
132383,TRAVEL,POLITICS
173472,BUSINESS,POLITICS
57168,MEDIA,POLITICS
159150,FOOD & DRINK,FOOD & DRINK
136612,FOOD & DRINK,POLITICS
31255,POLITICS,POLITICS
154132,DIVORCE,POLITICS
42653,WEIRD NEWS,POLITICS
144340,PARENTING,POLITICS
87767,HEALTHY LIVING,WELLNESS
112562,SPORTS,SPORTS
193529,STYLE & BEAUTY,STYLE & BEAUTY
99028,COLLEGE,TRAVEL
157290,DIVORCE,WELLNESS
177554,WELLNESS,WELLNESS
967,POLITICS,POLITICS
162046,WELLNESS,WELLNESS
75376,HEALTHY LIVING,POLITICS
128929,WELLNESS,POLITICS
200852,SPORTS,POLITICS
110612,ENTERTAINMENT,POLITICS
197602,IMPACT,WELLNESS
191500,PARENTING,PARENTING
81502,HEALTHY LIVING,WELLNESS
136837,HOME & LIVING,WELLNESS
159907,WELLNESS,WELLNESS
177259,DIVORCE,ENTERTAINMENT
93610,ENTERTAINMENT,POLITICS
153863,STYLE & BEAUTY,STYLE & BEAUTY
158523,PARENTING,ENTERTAINMENT
142830,PARENTING,WELLNESS
193167,DIVORCE,POLITICS
29481,WEIRD NEWS,POLITICS
65959,POLITICS,POLITICS
106760,ENTERTAINMENT,ENTERTAINMENT
134335,WELLNESS,WELLNESS
94817,HEALTHY LIVING,POLITICS
162334,ENTERTAINMENT,POLITICS
117235,POLITICS,POLITICS
48035,IMPACT,WELLNESS
165199,WELLNESS,WELLNESS
13060,LATINO VOICES,POLITICS
68037,POLITICS,POLITICS
42636,POLITICS,POLITICS
184137,TRAVEL,TRAVEL
139902,ENVIRONMENT,POLITICS
41865,STYLE,STYLE & BEAUTY
157928,FOOD & DRINK,POLITICS
11882,EDUCATION,POLITICS
133447,DIVORCE,WELLNESS
116571,GOOD NEWS,POLITICS
132376,WELLNESS,WELLNESS
121985,POLITICS,POLITICS
84898,COLLEGE,POLITICS
88760,ARTS,POLITICS
96882,GREEN,POLITICS
197501,COMEDY,ENTERTAINMENT
58225,POLITICS,POLITICS
144118,WELLNESS,WELLNESS
117892,IMPACT,POLITICS
56337,POLITICS,POLITICS
146933,FOOD & DRINK,WELLNESS
84541,ENTERTAINMENT,STYLE & BEAUTY
30947,POLITICS,POLITICS
51709,GOOD NEWS,POLITICS
188497,IMPACT,POLITICS
113078,ENTERTAINMENT,POLITICS
45042,ENTERTAINMENT,ENTERTAINMENT
128600,SCIENCE,POLITICS
95541,WORLDPOST,POLITICS
199841,WEDDINGS,POLITICS
101885,ARTS,POLITICS
157275,STYLE & BEAUTY,STYLE & BEAUTY
40843,ENTERTAINMENT,ENTERTAINMENT
134709,WEDDINGS,ENTERTAINMENT
110077,STYLE,STYLE & BEAUTY
51394,SPORTS,POLITICS
148029,DIVORCE,ENTERTAINMENT
108504,ENTERTAINMENT,WELLNESS
51659,POLITICS,POLITICS
6459,MEDIA,POLITICS
163328,WELLNESS,WELLNESS
90221,WOMEN,WELLNESS
138743,FOOD & DRINK,WELLNESS
71102,RELIGION,POLITICS
105608,GREEN,TRAVEL
11206,STYLE,POLITICS
150380,ENTERTAINMENT,ENTERTAINMENT
19703,POLITICS,POLITICS
116689,SPORTS,WELLNESS
75510,POLITICS,POLITICS
174501,PARENTING,POLITICS
162201,WELLNESS,WELLNESS
143824,HOME & LIVING,POLITICS
124317,ENTERTAINMENT,ENTERTAINMENT
37363,POLITICS,POLITICS
110151,ARTS,ENTERTAINMENT
116546,RELIGION,POLITICS
42920,BLACK VOICES,WELLNESS
63600,ENTERTAINMENT,ENTERTAINMENT
169602,FOOD & DRINK,POLITICS
50197,WORLDPOST,POLITICS
176720,TECH,POLITICS
193932,STYLE & BEAUTY,STYLE & BEAUTY
187352,WELLNESS,POLITICS
184872,STYLE & BEAUTY,POLITICS
196073,STYLE & BEAUTY,POLITICS
11050,ENTERTAINMENT,ENTERTAINMENT
174240,TRAVEL,TRAVEL
15246,COMEDY,POLITICS
27178,THE WORLDPOST,POLITICS
107865,RELIGION,POLITICS
190709,HOME & LIVING,POLITICS
82040,SPORTS,ENTERTAINMENT
22701,COMEDY,ENTERTAINMENT
113211,GREEN,ENTERTAINMENT
148168,WELLNESS,WELLNESS
101641,STYLE,ENTERTAINMENT
142774,STYLE & BEAUTY,POLITICS
5572,SPORTS,POLITICS
62735,WOMEN,POLITICS
96367,POLITICS,POLITICS
150784,WELLNESS,WELLNESS
64525,POLITICS,POLITICS
5238,WORLD NEWS,POLITICS
159422,FOOD & DRINK,FOOD & DRINK
184945,TRAVEL,TRAVEL
44210,POLITICS,POLITICS
154068,FOOD & DRINK,WELLNESS
62321,SPORTS,POLITICS
8548,ENTERTAINMENT,ENTERTAINMENT
68737,MEDIA,POLITICS
28612,POLITICS,POLITICS
170859,TRAVEL,WELLNESS
39409,POLITICS,POLITICS
169274,PARENTING,WELLNESS
10994,ENTERTAINMENT,ENTERTAINMENT
5101,POLITICS,POLITICS
53552,PARENTS,WELLNESS
42969,POLITICS,POLITICS
176440,WELLNESS,WELLNESS
143374,HOME & LIVING,STYLE & BEAUTY
152136,WELLNESS,WELLNESS
140300,PARENTING,WELLNESS
145826,TRAVEL,TRAVEL
59238,POLITICS,POLITICS
199392,WEDDINGS,ENTERTAINMENT
142202,FOOD & DRINK,WELLNESS
101993,GOOD NEWS,TRAVEL
7338,MEDIA,POLITICS
12974,COMEDY,ENTERTAINMENT
58642,QUEER VOICES,ENTERTAINMENT
134820,TRAVEL,TRAVEL
180753,ENTERTAINMENT,ENTERTAINMENT
77318,MEDIA,POLITICS
197259,DIVORCE,ENTERTAINMENT
7425,WORLD NEWS,POLITICS
161723,BLACK VOICES,ENTERTAINMENT
86555,ENTERTAINMENT,POLITICS
143677,WELLNESS,WELLNESS
88298,WORLDPOST,POLITICS
101131,ARTS,POLITICS
18407,EDUCATION,POLITICS
132710,WELLNESS,WELLNESS
196035,FOOD & DRINK,WELLNESS
119506,SPORTS,POLITICS
36271,POLITICS,POLITICS
190686,STYLE & BEAUTY,STYLE & BEAUTY
42668,BLACK VOICES,POLITICS
119812,BUSINESS,POLITICS
177917,MONEY,POLITICS
35608,POLITICS,POLITICS
81071,BUSINESS,POLITICS
85736,ENTERTAINMENT,ENTERTAINMENT
156672,WELLNESS,WELLNESS
183154,MONEY,POLITICS
61575,BLACK VOICES,WELLNESS
53248,QUEER VOICES,SPORTS
29892,POLITICS,POLITICS
102777,QUEER VOICES,WELLNESS
155304,FOOD & DRINK,POLITICS
88723,CRIME,POLITICS
153730,TRAVEL,TRAVEL
24864,SCIENCE,TRAVEL
85773,GOOD NEWS,POLITICS
25121,POLITICS,POLITICS
31497,THE WORLDPOST,POLITICS
82449,SCIENCE,POLITICS
118774,POLITICS,POLITICS
172004,WELLNESS,WELLNESS
62054,STYLE,POLITICS
165770,QUEER VOICES,POLITICS
185694,PARENTING,ENTERTAINMENT
30078,ENTERTAINMENT,ENTERTAINMENT
137737,WELLNESS,POLITICS
200697,WELLNESS,WELLNESS
88247,TRAVEL,TRAVEL
14356,QUEER VOICES,POLITICS
141410,PARENTING,PARENTING
39847,MEDIA,POLITICS
23780,POLITICS,POLITICS
104196,POLITICS,POLITICS
133292,QUEER VOICES,QUEER VOICES
114801,TRAVEL,ENTERTAINMENT
79266,COMEDY,ENTERTAINMENT
145662,FOOD & DRINK,FOOD & DRINK
26395,ENTERTAINMENT,ENTERTAINMENT
93423,WORLDPOST,POLITICS
44776,STYLE,POLITICS
139574,FOOD & DRINK,FOOD & DRINK
176461,FOOD & DRINK,FOOD & DRINK
1259,POLITICS,POLITICS
150672,TRAVEL,POLITICS
139674,FOOD & DRINK,WELLNESS
22714,POLITICS,POLITICS
109864,PARENTS,WELLNESS
94613,WORLDPOST,POLITICS
55987,TECH,POLITICS
90130,ENTERTAINMENT,ENTERTAINMENT
113279,QUEER VOICES,QUEER VOICES
189544,TRAVEL,TRAVEL
198484,TRAVEL,TRAVEL
68941,POLITICS,POLITICS
188311,WELLNESS,WELLNESS
92574,POLITICS,POLITICS
108303,WOMEN,POLITICS
114577,WORLDPOST,POLITICS
134015,HOME & LIVING,POLITICS
69603,POLITICS,POLITICS
156657,FOOD & DRINK,FOOD & DRINK
118484,QUEER VOICES,QUEER VOICES
15911,LATINO VOICES,WELLNESS
34024,POLITICS,POLITICS
183626,STYLE & BEAUTY,WELLNESS
38329,ENTERTAINMENT,ENTERTAINMENT
194730,STYLE & BEAUTY,STYLE & BEAUTY
154916,STYLE & BEAUTY,STYLE & BEAUTY
87216,POLITICS,POLITICS
185914,ENVIRONMENT,POLITICS
60387,ENTERTAINMENT,ENTERTAINMENT
175614,MONEY,POLITICS
52816,ENTERTAINMENT,POLITICS
58561,POLITICS,POLITICS
140299,WELLNESS,WELLNESS
127298,TRAVEL,TRAVEL
120771,SPORTS,POLITICS
113308,ARTS,POLITICS
76269,BLACK VOICES,POLITICS
95229,RELIGION,POLITICS
86984,PARENTS,PARENTING
154407,IMPACT,POLITICS
59087,POLITICS,POLITICS
115726,POLITICS,POLITICS
184839,TRAVEL,POLITICS
193664,WELLNESS,WELLNESS
39127,WEIRD NEWS,POLITICS
151174,HOME & LIVING,TRAVEL
160084,FOOD & DRINK,FOOD & DRINK
62250,WEIRD NEWS,POLITICS
197674,WEDDINGS,WEDDINGS
7546,BLACK VOICES,POLITICS
117994,POLITICS,POLITICS
75960,ENTERTAINMENT,ENTERTAINMENT
86416,IMPACT,WELLNESS
128293,WELLNESS,POLITICS
190014,PARENTING,WELLNESS
120338,GREEN,POLITICS
5307,POLITICS,POLITICS
48393,SPORTS,ENTERTAINMENT
178378,MONEY,POLITICS
135889,IMPACT,POLITICS
8399,POLITICS,POLITICS
52082,ENTERTAINMENT,ENTERTAINMENT
19405,PARENTS,POLITICS
25342,PARENTS,WELLNESS
113004,QUEER VOICES,POLITICS
191514,STYLE & BEAUTY,STYLE & BEAUTY
102866,COMEDY,POLITICS
45043,POLITICS,POLITICS
196251,TRAVEL,TRAVEL
38457,WORLDPOST,POLITICS
195746,DIVORCE,WELLNESS
27435,PARENTS,ENTERTAINMENT
195362,WELLNESS,WELLNESS
152183,STYLE & BEAUTY,STYLE & BEAUTY
163682,WELLNESS,WELLNESS
155026,DIVORCE,POLITICS
172619,STYLE & BEAUTY,POLITICS
49351,HEALTHY LIVING,POLITICS
125904,TRAVEL,WELLNESS
90010,QUEER VOICES,WELLNESS
60475,HEALTHY LIVING,POLITICS
86469,SPORTS,POLITICS
187672,MONEY,POLITICS
67334,CRIME,POLITICS
113561,COLLEGE,POLITICS
39995,POLITICS,POLITICS
190499,STYLE & BEAUTY,ENTERTAINMENT
21009,WORLD NEWS,POLITICS
163844,WEDDINGS,POLITICS
5561,SPORTS,WELLNESS
122083,POLITICS,POLITICS
95271,HEALTHY LIVING,POLITICS
139865,QUEER VOICES,WELLNESS
87562,ENTERTAINMENT,ENTERTAINMENT
103812,BUSINESS,WELLNESS
166614,WELLNESS,WELLNESS
92548,PARENTS,POLITICS
194953,STYLE & BEAUTY,QUEER VOICES
193059,QUEER VOICES,POLITICS
112740,IMPACT,ENTERTAINMENT
56868,THE WORLDPOST,POLITICS
37775,QUEER VOICES,POLITICS
381,POLITICS,POLITICS
136015,FOOD & DRINK,FOOD & DRINK
77743,ENTERTAINMENT,ENTERTAINMENT
86523,WORLDPOST,POLITICS
90645,WORLDPOST,POLITICS
49455,SCIENCE,POLITICS
11162,POLITICS,POLITICS
26444,POLITICS,POLITICS
190560,HOME & LIVING,POLITICS
183593,FOOD & DRINK,WELLNESS
26915,HEALTHY LIVING,WELLNESS
111723,GREEN,TRAVEL
133116,WELLNESS,WELLNESS
1417,ENTERTAINMENT,ENTERTAINMENT
15793,SPORTS,POLITICS
73678,HEALTHY LIVING,WELLNESS
176800,TECH,TRAVEL
167923,WELLNESS,WELLNESS
172160,PARENTING,WELLNESS
16514,WORLD NEWS,POLITICS
109560,SPORTS,ENTERTAINMENT
24249,WOMEN,POLITICS
167657,QUEER VOICES,POLITICS
136815,WELLNESS,WELLNESS
71720,BLACK VOICES,POLITICS
145264,TRAVEL,TRAVEL
145050,FOOD & DRINK,WELLNESS
7345,POLITICS,POLITICS
142395,STYLE & BEAUTY,STYLE & BEAUTY
88855,HEALTHY LIVING,WELLNESS
156664,TRAVEL,TRAVEL
68274,POLITICS,POLITICS
121982,FIFTY,POLITICS
37859,POLITICS,POLITICS
115951,WOMEN,POLITICS
15109,POLITICS,WELLNESS
190690,WELLNESS,WELLNESS
49237,ENTERTAINMENT,ENTERTAINMENT
163246,WEDDINGS,STYLE & BEAUTY
120955,HEALTHY LIVING,WELLNESS
144554,ENVIRONMENT,POLITICS
94022,QUEER VOICES,POLITICS
156524,FOOD & DRINK,FOOD & DRINK
70057,CRIME,POLITICS
39851,STYLE,WELLNESS
70277,PARENTS,POLITICS
8773,QUEER VOICES,PARENTING
198483,PARENTING,WELLNESS
2623,ENTERTAINMENT,POLITICS
67547,MEDIA,POLITICS
25667,WORLD NEWS,ENTERTAINMENT
47583,WOMEN,POLITICS
26030,WORLD NEWS,POLITICS
188575,FOOD & DRINK,FOOD & DRINK
123765,PARENTS,POLITICS
135749,WELLNESS,WELLNESS
39804,POLITICS,POLITICS
46357,RELIGION,WELLNESS
118727,QUEER VOICES,ENTERTAINMENT
146579,WELLNESS,POLITICS
158419,ENVIRONMENT,TRAVEL
47470,POLITICS,POLITICS
150431,BLACK VOICES,POLITICS
195035,WELLNESS,POLITICS
51328,RELIGION,POLITICS
124653,RELIGION,POLITICS
106404,WOMEN,ENTERTAINMENT
199858,WELLNESS,WELLNESS
162444,WELLNESS,WELLNESS
56417,RELIGION,ENTERTAINMENT
81863,GREEN,POLITICS
30176,POLITICS,POLITICS
80684,POLITICS,POLITICS
110638,WORLDPOST,POLITICS
100780,FIFTY,WELLNESS
74190,ENTERTAINMENT,POLITICS
17697,WORLD NEWS,POLITICS
18256,ENTERTAINMENT,ENTERTAINMENT
163436,TRAVEL,POLITICS
193881,PARENTING,ENTERTAINMENT
116690,CRIME,ENTERTAINMENT
92026,SPORTS,SPORTS
96218,POLITICS,POLITICS
177374,TECH,POLITICS
145439,DIVORCE,WELLNESS
12602,POLITICS,POLITICS
15752,POLITICS,POLITICS
195317,STYLE & BEAUTY,POLITICS
121325,POLITICS,POLITICS
75945,WEIRD NEWS,ENTERTAINMENT
79364,ENTERTAINMENT,ENTERTAINMENT
56807,COMEDY,POLITICS
142007,FOOD & DRINK,FOOD & DRINK
60975,LATINO VOICES,POLITICS
113296,WORLDPOST,POLITICS
41922,THE WORLDPOST,POLITICS
35626,COMEDY,POLITICS
97379,HEALTHY LIVING,POLITICS
101454,WOMEN,ENTERTAINMENT
145199,ENTERTAINMENT,POLITICS
18098,POLITICS,POLITICS
147447,DIVORCE,POLITICS
174360,DIVORCE,POLITICS
85072,ENTERTAINMENT,POLITICS
106740,PARENTS,WELLNESS
194629,STYLE & BEAUTY,WELLNESS
68476,MEDIA,POLITICS
28632,SCIENCE,POLITICS
144142,DIVORCE,WELLNESS
14238,COMEDY,ENTERTAINMENT
181991,WELLNESS,WELLNESS
133945,CRIME,POLITICS
166044,PARENTING,WELLNESS
50362,GOOD NEWS,POLITICS
18080,LATINO VOICES,POLITICS
126228,STYLE & BEAUTY,STYLE & BEAUTY
114160,MEDIA,ENTERTAINMENT
50565,SPORTS,POLITICS
89147,STYLE,WELLNESS
174002,PARENTING,POLITICS
183721,WELLNESS,WELLNESS
78057,ENTERTAINMENT,ENTERTAINMENT
199110,WELLNESS,WELLNESS
37059,POLITICS,POLITICS
175741,FOOD & DRINK,FOOD & DRINK
8697,WORLD NEWS,POLITICS
27452,POLITICS,POLITICS
195585,BUSINESS,POLITICS
196372,HOME & LIVING,POLITICS
172065,TRAVEL,POLITICS
199035,WELLNESS,WELLNESS
115642,ENTERTAINMENT,ENTERTAINMENT
37070,POLITICS,POLITICS
125163,WEDDINGS,ENTERTAINMENT
14074,WORLD NEWS,POLITICS
18121,RELIGION,POLITICS
33798,POLITICS,POLITICS
53975,BLACK VOICES,POLITICS
16617,COMEDY,POLITICS
50806,POLITICS,POLITICS
134438,TRAVEL,POLITICS
26357,POLITICS,POLITICS
187730,PARENTING,ENTERTAINMENT
166723,STYLE & BEAUTY,STYLE & BEAUTY
178904,DIVORCE,ENTERTAINMENT
77544,POLITICS,POLITICS
110979,HEALTHY LIVING,WELLNESS
181871,PARENTING,POLITICS
64712,POLITICS,POLITICS
154749,WELLNESS,WELLNESS
77350,BUSINESS,WELLNESS
2006,WEIRD NEWS,POLITICS
141019,WELLNESS,WELLNESS
111847,PARENTS,POLITICS
105873,STYLE,POLITICS
104616,MEDIA,POLITICS
34536,ENTERTAINMENT,ENTERTAINMENT
77845,HEALTHY LIVING,POLITICS
78701,POLITICS,POLITICS
135468,STYLE & BEAUTY,STYLE & BEAUTY
45491,QUEER VOICES,POLITICS
74330,STYLE,WELLNESS
188989,MONEY,POLITICS
88371,HEALTHY LIVING,WELLNESS
26050,ENTERTAINMENT,POLITICS
118432,POLITICS,POLITICS
41287,QUEER VOICES,POLITICS
193203,WELLNESS,WELLNESS
23865,HEALTHY LIVING,WELLNESS
156957,QUEER VOICES,POLITICS
4170,POLITICS,POLITICS
90913,WOMEN,WOMEN
199150,TRAVEL,POLITICS
19423,QUEER VOICES,POLITICS
64760,POLITICS,POLITICS
119220,HEALTHY LIVING,POLITICS
54530,GOOD NEWS,POLITICS
73935,TECH,POLITICS
86171,ENTERTAINMENT,ENTERTAINMENT
181459,WELLNESS,POLITICS
18109,POLITICS,POLITICS
109528,HEALTHY LIVING,WELLNESS
184927,DIVORCE,WELLNESS
7121,LATINO VOICES,POLITICS
48416,MEDIA,POLITICS
131003,WELLNESS,WELLNESS
46541,WEIRD NEWS,POLITICS
19517,WORLD NEWS,POLITICS
147665,WELLNESS,WELLNESS
174310,MONEY,POLITICS
94164,EDUCATION,WELLNESS
40317,POLITICS,POLITICS
59962,POLITICS,POLITICS
98976,HEALTHY LIVING,ENTERTAINMENT
78815,POLITICS,POLITICS
173879,WELLNESS,POLITICS
136040,STYLE & BEAUTY,WELLNESS
21101,WORLD NEWS,POLITICS
159491,STYLE & BEAUTY,POLITICS
9049,POLITICS,POLITICS
153861,DIVORCE,POLITICS
144220,PARENTING,POLITICS
16638,ENTERTAINMENT,ENTERTAINMENT
130112,PARENTING,POLITICS
144409,STYLE & BEAUTY,STYLE & BEAUTY
151689,SCIENCE,POLITICS
101605,WORLDPOST,POLITICS
23199,POLITICS,POLITICS
84517,MEDIA,POLITICS
66077,POLITICS,POLITICS
38445,WEIRD NEWS,ENTERTAINMENT
186313,STYLE & BEAUTY,STYLE & BEAUTY
22686,POLITICS,POLITICS
138399,PARENTING,POLITICS
141408,HOME & LIVING,POLITICS
128130,TRAVEL,TRAVEL
186236,PARENTING,POLITICS
72369,CRIME,POLITICS
75310,CRIME,POLITICS
109429,HEALTHY LIVING,WELLNESS
83380,SPORTS,ENTERTAINMENT
199886,DIVORCE,POLITICS
25190,POLITICS,POLITICS
125939,PARENTING,PARENTING
9034,POLITICS,POLITICS
20344,WORLD NEWS,POLITICS
100540,BUSINESS,POLITICS
179043,STYLE & BEAUTY,ENTERTAINMENT
176272,PARENTING,PARENTING
128165,PARENTING,PARENTING
93876,STYLE,ENTERTAINMENT
57850,ENTERTAINMENT,ENTERTAINMENT
9218,ENTERTAINMENT,POLITICS
91104,HEALTHY LIVING,WELLNESS
172969,MONEY,POLITICS
176198,WELLNESS,POLITICS
82674,BLACK VOICES,POLITICS
18588,TASTE,WELLNESS
92879,HEALTHY LIVING,POLITICS
119068,POLITICS,POLITICS
104717,POLITICS,POLITICS
4677,ENTERTAINMENT,POLITICS
167639,WELLNESS,WELLNESS
185204,HOME & LIVING,HOME & LIVING
160504,HOME & LIVING,POLITICS
137974,TECH,POLITICS
189342,STYLE & BEAUTY,STYLE & BEAUTY
85655,PARENTS,WELLNESS
101142,RELIGION,POLITICS
45750,POLITICS,POLITICS
30648,HEALTHY LIVING,WELLNESS
115438,BUSINESS,WELLNESS
84904,ENTERTAINMENT,ENTERTAINMENT
96608,BLACK VOICES,POLITICS
59348,QUEER VOICES,POLITICS
191470,MONEY,POLITICS
111935,EDUCATION,WELLNESS
106179,SPORTS,ENTERTAINMENT
109023,POLITICS,POLITICS
71419,CRIME,POLITICS
35549,ENTERTAINMENT,POLITICS
50141,POLITICS,POLITICS
103046,CRIME,POLITICS
188165,TRAVEL,TRAVEL
109803,ENTERTAINMENT,ENTERTAINMENT
191734,STYLE & BEAUTY,ENTERTAINMENT
91197,SPORTS,SPORTS
118030,MEDIA,POLITICS
86261,ENTERTAINMENT,ENTERTAINMENT
1589,QUEER VOICES,ENTERTAINMENT
108059,BUSINESS,POLITICS
117654,WORLDPOST,POLITICS
187166,CRIME,POLITICS
110057,MEDIA,POLITICS
107221,POLITICS,POLITICS
69962,ENTERTAINMENT,ENTERTAINMENT
184742,PARENTING,PARENTING
167624,WELLNESS,WELLNESS
155570,IMPACT,POLITICS
110531,POLITICS,POLITICS
90858,POLITICS,POLITICS
131023,WELLNESS,POLITICS
100249,STYLE,STYLE & BEAUTY
125517,IMPACT,POLITICS
77438,STYLE,TRAVEL
111816,GREEN,POLITICS
168977,WELLNESS,POLITICS
2513,POLITICS,POLITICS
86065,TASTE,WELLNESS
46183,THE WORLDPOST,POLITICS
84068,ENTERTAINMENT,ENTERTAINMENT
19322,POLITICS,POLITICS
159624,WELLNESS,WELLNESS
165506,STYLE & BEAUTY,WELLNESS
177031,STYLE & BEAUTY,POLITICS
159112,FOOD & DRINK,WELLNESS
144072,TRAVEL,WELLNESS
199424,HOME & LIVING,HOME & LIVING
173390,STYLE & BEAUTY,WELLNESS
19436,LATINO VOICES,POLITICS
73602,GREEN,POLITICS
198774,TECH,POLITICS
70155,TECH,POLITICS
154377,CULTURE & ARTS,WELLNESS
174835,COMEDY,POLITICS
12003,RELIGION,POLITICS
28123,POLITICS,POLITICS
14407,CRIME,POLITICS
16973,IMPACT,POLITICS
88778,RELIGION,POLITICS
170046,IMPACT,WELLNESS
28172,HEALTHY LIVING,WELLNESS
130879,WELLNESS,WELLNESS
87674,HEALTHY LIVING,WELLNESS
108244,WORLDPOST,POLITICS
127503,WELLNESS,POLITICS
66265,BLACK VOICES,ENTERTAINMENT
52053,QUEER VOICES,QUEER VOICES
12274,WORLD NEWS,POLITICS
155392,WELLNESS,WELLNESS
13302,POLITICS,POLITICS
185105,STYLE & BEAUTY,ENTERTAINMENT
124511,TRAVEL,TRAVEL
121206,WOMEN,WELLNESS
192699,PARENTING,ENTERTAINMENT
76986,ENTERTAINMENT,ENTERTAINMENT
17416,WORLD NEWS,POLITICS
56527,TRAVEL,POLITICS
103226,WEIRD NEWS,WELLNESS
116016,BUSINESS,POLITICS
188687,TRAVEL,POLITICS
140857,HOME & LIVING,ENTERTAINMENT
80363,ENTERTAINMENT,POLITICS
81629,THE WORLDPOST,POLITICS
7896,ENTERTAINMENT,POLITICS
7735,IMPACT,POLITICS
95157,POLITICS,POLITICS
76930,COLLEGE,POLITICS
49779,ENTERTAINMENT,ENTERTAINMENT
146532,SPORTS,POLITICS
158924,FOOD & DRINK,FOOD & DRINK
192146,STYLE & BEAUTY,STYLE & BEAUTY
193278,TRAVEL,TRAVEL
122451,IMPACT,POLITICS
68023,POLITICS,POLITICS
100812,RELIGION,POLITICS
28027,ARTS & CULTURE,ENTERTAINMENT
134263,TRAVEL,POLITICS
117147,POLITICS,POLITICS
1167,POLITICS,POLITICS
6180,ENTERTAINMENT,ENTERTAINMENT
126235,PARENTING,WELLNESS
195284,FOOD & DRINK,WELLNESS
96337,WORLDPOST,POLITICS
50333,WOMEN,POLITICS
110486,EDUCATION,POLITICS
155188,FOOD & DRINK,WELLNESS
19846,PARENTS,WELLNESS
61905,ENTERTAINMENT,WELLNESS
197292,TRAVEL,TRAVEL
81910,ENTERTAINMENT,ENTERTAINMENT
28708,THE WORLDPOST,POLITICS
134858,TRAVEL,TRAVEL
179796,WEDDINGS,ENTERTAINMENT
18474,QUEER VOICES,ENTERTAINMENT
46881,WEIRD NEWS,POLITICS
174387,STYLE & BEAUTY,WELLNESS
122462,SPORTS,POLITICS
64765,SPORTS,POLITICS
111700,GREEN,POLITICS
68465,ARTS & CULTURE,POLITICS
19896,ENTERTAINMENT,POLITICS
24381,POLITICS,POLITICS
50724,RELIGION,WELLNESS
19287,PARENTS,PARENTING
128159,TRAVEL,TRAVEL
29267,POLITICS,POLITICS
177783,STYLE & BEAUTY,STYLE & BEAUTY
53258,WOMEN,POLITICS
71651,ENTERTAINMENT,ENTERTAINMENT
180091,COMEDY,ENTERTAINMENT
89395,QUEER VOICES,ENTERTAINMENT
30474,THE WORLDPOST,POLITICS
36944,POLITICS,POLITICS
164687,WELLNESS,POLITICS
78689,GOOD NEWS,WELLNESS
199306,STYLE & BEAUTY,WELLNESS
133894,ENVIRONMENT,POLITICS
35303,POLITICS,POLITICS
165236,TRAVEL,TRAVEL
2562,ENTERTAINMENT,ENTERTAINMENT
69729,POLITICS,POLITICS
140370,WELLNESS,WELLNESS
130072,FOOD & DRINK,FOOD & DRINK
174286,WELLNESS,WELLNESS
109270,ENTERTAINMENT,ENTERTAINMENT
99331,HEALTHY LIVING,WELLNESS
188628,PARENTING,PARENTING
198147,HOME & LIVING,HOME & LIVING
94322,BUSINESS,POLITICS
168643,HOME & LIVING,WELLNESS
19999,QUEER VOICES,POLITICS
132882,WELLNESS,WELLNESS
130228,WELLNESS,WELLNESS
142108,PARENTING,PARENTING
119389,COMEDY,WELLNESS
49444,THE WORLDPOST,POLITICS
25581,POLITICS,POLITICS
99607,FIFTY,POLITICS
55704,POLITICS,POLITICS
164182,WELLNESS,POLITICS
63231,BLACK VOICES,POLITICS
170454,DIVORCE,WELLNESS
89987,HEALTHY LIVING,POLITICS
48568,POLITICS,POLITICS
83970,MEDIA,POLITICS
50585,ENTERTAINMENT,ENTERTAINMENT
38411,POLITICS,POLITICS
113796,WOMEN,STYLE & BEAUTY
131914,SPORTS,POLITICS
73653,THE WORLDPOST,POLITICS
49216,ARTS & CULTURE,ENTERTAINMENT
119601,GREEN,POLITICS
4323,ENTERTAINMENT,POLITICS
170610,PARENTING,PARENTING
111242,POLITICS,POLITICS
37599,QUEER VOICES,WELLNESS
105755,RELIGION,WELLNESS
88315,PARENTS,POLITICS
193929,DIVORCE,POLITICS
167090,BUSINESS,POLITICS
181312,ENVIRONMENT,POLITICS
126500,MONEY,POLITICS
76024,POLITICS,POLITICS
